drug_id,region,max_phase,marketed_prescription,marketed_prescription_started_on,marketed_prescription_ended_on,generic_available,generic_available_on,mixture_available,mixture_available_on,marketed_otc,marketed_otc_started_on,marketed_otc_ended_on,marketed_unapproved,marketed_unapproved_started_on,marketed_unapproved_ended_on,pre_market_cancelled,pre_market_cancelled_on,post_market_cancelled,post_market_cancelled_on
95,eu,4,1,08-Sep-2016,04-Aug-2009,0,,0,,0,,,0,,,1,,0,
95,th,0,0,,,0,,0,,0,,,0,,,0,,0,
95,us,4,0,,,0,,0,,0,,,0,,,1,,0,
97,ca,4,1,20-Dec-2004,,0,,0,,0,,,0,,,0,,0,
97,eu,4,1,08-Sep-2016,,0,,0,,0,,,0,,,0,,0,
97,th,0,0,,,0,,0,,0,,,0,,,0,,0,
97,us,4,1,20-Oct-1976,,0,,0,,0,,,0,,,0,,0,
98,ca,4,1,06-May-2003,,0,,0,,0,,,0,,,0,,0,
98,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
98,th,4,0,,,0,,0,,0,,,0,,,0,,0,
98,us,4,1,30-Dec-1998,,0,,0,,0,,,0,,,0,,0,
99,ca,4,1,31-Dec-1992,,0,,0,,0,,,0,,,0,,0,
99,eu,4,1,07-Sep-2016,,0,,0,,0,,,0,,,0,,0,
99,th,4,0,,,0,,0,,0,,,0,,,0,,0,
99,us,4,1,08-Jun-1994,,0,,0,,0,,,0,,,0,,0,
100,ca,4,1,12-Aug-1998,,0,,1,,0,,,0,,,0,,0,
100,eu,4,1,12-Jan-2021,,0,,0,,0,,,0,,,0,,0,
100,th,0,0,,,0,,0,,0,,,0,,,0,,0,
100,us,4,1,01-Feb-1997,,0,,1,,0,,,0,,,0,,0,
102,ca,4,1,01-Feb-1999,27-Jul-2011,0,,0,,0,,,0,,,0,,1,27-Jul-2011
102,eu,4,1,08-Sep-2016,15-Aug-2012,0,,0,,0,,,0,,,1,,0,
102,th,0,0,,,0,,0,,0,,,0,,,0,,0,
102,us,4,1,01-Feb-1998,,0,,0,,0,,,0,,,0,,0,
103,ca,4,1,08-Apr-2004,,0,,0,,0,,,0,,,0,,0,
103,eu,4,1,08-Sep-2016,,0,,0,,0,,,0,,,0,,0,
103,th,4,0,,,0,,0,,0,,,0,,,0,,0,
103,us,4,1,17-Dec-2008,,0,,0,,0,,,0,,,0,,0,
104,ca,4,1,31-Dec-1989,,0,,0,,0,,,0,,,0,,0,
104,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
104,th,4,0,,,0,,0,,0,,,0,,,0,,0,
104,us,4,1,21-Oct-1988,,1,,0,,0,,,0,,,0,,0,
105,ca,4,1,31-Dec-1986,,0,,1,,0,,,0,,,0,,0,
105,eu,4,1,08-Sep-2016,,0,,0,,0,,,0,,,0,,0,
105,th,4,0,,,0,,0,,0,,,0,,,0,,0,
105,us,4,1,04-Jun-1986,,0,,0,,0,,,0,,,0,,0,
106,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
106,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
106,th,0,0,,,0,,0,,0,,,0,,,0,,0,
106,us,4,0,,,0,,0,,0,,,0,,,1,,0,
107,ca,4,1,31-Dec-1981,,0,,0,,0,,,0,,,0,,0,
107,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
107,th,4,0,,,0,,0,,0,,,0,,,0,,0,
107,us,4,1,29-Apr-1980,,1,,1,,1,09-Feb-2015,19-Oct-2017,1,01-Jul-2011,,0,,0,
108,ca,4,1,21-Nov-2006,,0,,0,,0,,,0,,,0,,0,
108,eu,4,1,15-Dec-2020,,0,,0,,0,,,0,,,0,,0,
108,th,4,0,,,0,,0,,0,,,0,,,0,,0,
108,us,4,1,23-Nov-2004,,0,,0,,0,,,0,,,0,,0,
109,ca,4,1,18-Aug-2003,,0,,0,,0,,,0,,,0,,0,
109,eu,4,1,08-Sep-2016,,0,,0,,0,,,0,,,0,,0,
109,th,0,0,,,0,,0,,0,,,0,,,0,,0,
109,us,4,1,16-May-2006,,0,,1,,0,,,0,,,0,,0,
110,ca,4,1,26-Sep-2002,,0,,0,,0,,,0,,,0,,0,
110,eu,4,1,08-Sep-2016,,0,,0,,0,,,0,,,0,,0,
110,th,0,0,,,0,,0,,0,,,0,,,0,,0,
110,us,4,1,19-Jun-1998,,0,,0,,0,,,0,,,0,,0,
111,ca,4,1,02-Mar-2000,,0,,0,,0,,,0,,,0,,0,
111,eu,4,1,08-Sep-2016,13-Feb-2009,0,,0,,0,,,0,,,1,,0,
111,th,0,0,,,0,,0,,0,,,0,,,0,,0,
111,us,4,1,10-Dec-1997,31-Oct-2019,0,,0,,0,,,0,,,0,,1,31-Oct-2019
112,ca,4,1,02-Nov-2005,,0,,0,,0,,,0,,,0,,0,
112,eu,4,1,24-Nov-2020,,0,,0,,0,,,0,,,0,,0,
112,th,4,0,,,0,,0,,0,,,0,,,0,,0,
112,us,4,1,26-Feb-2004,,0,,0,,0,,,0,,,0,,0,
113,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
113,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
113,th,0,0,,,0,,0,,0,,,0,,,0,,0,
113,us,0,0,,,0,,0,,0,,,0,,,0,,0,
114,ca,2,0,,,0,,0,,0,,,0,,,0,,0,
114,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
114,th,0,0,,,0,,0,,0,,,0,,,0,,0,
114,us,4,1,12-Aug-2010,,1,,1,,0,,,1,12-Aug-2010,,0,,1,04-Jan-2016
115,ca,4,1,31-Dec-1951,,1,,1,,1,31-Dec-1957,,0,,,0,,0,
115,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
115,th,4,0,,,0,,1,,1,01-Feb-1985,,0,,,0,,0,
115,us,4,1,15-Jan-1970,,1,,1,,1,01-Jan-2001,,1,15-Jan-1970,,0,,0,
116,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
116,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
116,th,0,0,,,0,,0,,0,,,0,,,0,,0,
116,us,0,0,,,0,,0,,0,,,0,,,0,,0,
117,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
117,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
117,th,4,0,,,0,,1,,0,,,0,,,0,,0,
117,us,4,1,24-Sep-1971,,1,,1,,1,03-Jul-2018,,1,31-Jan-2011,,0,,0,
118,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
118,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
118,th,0,0,,,0,,0,,0,,,0,,,0,,0,
118,us,3,0,,,0,,0,,0,,,0,,,0,,0,
119,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
119,eu,2,0,,,0,,0,,0,,,0,,,0,,0,
119,th,0,0,,,0,,0,,0,,,0,,,0,,0,
119,us,4,1,26-Feb-1997,,0,,1,,0,,,0,,,0,,0,
120,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
120,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
120,th,4,0,,,0,,1,,0,,,0,,,0,,0,
120,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
121,ca,4,1,31-Dec-1979,,0,,1,,1,31-Dec-1965,,0,,,0,,0,
121,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
121,th,4,0,,,0,,1,,1,13-Dec-2000,,0,,,0,,0,
121,us,4,1,01-Aug-1988,,1,,1,,1,01-Mar-2010,,1,01-Aug-1988,,0,,0,
122,ca,4,1,31-Dec-1967,,0,,1,,1,31-Dec-1963,,0,,,0,,0,
122,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
122,th,0,0,,,0,,0,,0,,,0,,,0,,0,
122,us,4,1,01-Oct-2008,,0,,1,,0,,,1,01-Oct-2008,,1,,0,
123,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
123,eu,4,1,16-Dec-2020,,0,,1,,0,,,0,,,0,,0,
123,th,4,0,,,0,,1,,0,,,0,,,0,,0,
123,us,4,1,24-Sep-1971,,1,,1,,0,,,1,06-Jan-2006,31-Jul-2021,0,,0,
125,ca,4,1,31-Dec-1973,,0,,1,,0,,,0,,,0,,0,
125,eu,4,1,16-Dec-2020,,0,,1,,0,,,0,,,0,,0,
125,th,4,0,,,0,,1,,0,,,0,,,0,,0,
125,us,4,1,24-Sep-1971,,1,,1,,0,,,1,07-Jul-2011,,0,,0,
126,ca,4,1,31-Dec-1951,,0,,1,,1,31-Dec-1957,,0,,,0,,0,
126,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
126,th,4,0,,,0,,1,,1,21-Oct-1984,,0,,,0,,0,
126,us,4,1,15-Jan-1970,,1,,1,,1,20-Nov-2007,,1,15-Jan-1970,,0,,0,
127,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
127,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
127,th,0,0,,,0,,0,,0,,,0,,,0,,0,
127,us,0,0,,,0,,0,,0,,,0,,,0,,0,
128,ca,4,1,31-Dec-1987,,0,,1,,0,,,0,,,0,,0,
128,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
128,th,0,0,,,0,,0,,0,,,0,,,0,,0,
128,us,4,1,20-Jul-1984,,1,,1,,0,,,1,22-Nov-2017,31-May-2019,0,,0,
129,ca,4,1,31-Dec-1995,,0,,1,,0,,,0,,,0,,0,
129,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
129,th,4,0,,,0,,1,,0,,,0,,,0,,0,
129,us,0,1,22-Nov-2017,31-May-2019,0,,1,,0,,,1,22-Nov-2017,31-May-2019,0,,0,
130,ca,3,0,,,0,,0,,0,,,0,,,0,,0,
130,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
130,th,0,0,,,0,,0,,0,,,0,,,0,,0,
130,us,4,1,04-Jun-2008,,0,,0,,0,,,0,,,0,,0,
131,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
131,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
131,th,0,0,,,0,,0,,0,,,0,,,0,,0,
131,us,0,0,,,0,,0,,0,,,0,,,0,,0,
132,ca,4,0,,,0,,1,,1,31-Dec-1987,01-Aug-2007,0,,,0,,1,01-Aug-2007
132,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
132,th,0,0,,,0,,0,,0,,,0,,,0,,0,
132,us,2,1,01-May-2009,30-Apr-2019,0,,1,,0,,,1,01-May-2009,30-Apr-2019,0,,0,
133,ca,4,1,31-Dec-1977,,0,,1,,0,,,0,,,0,,0,
133,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
133,th,4,0,,,0,,1,,0,,,0,,,0,,0,
133,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
134,ca,4,1,31-Dec-1974,,0,,1,,1,31-Dec-1995,25-Jul-2008,0,,,0,,0,
134,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
134,th,4,0,,,0,,1,,0,,,0,,,0,,0,
134,us,4,1,24-Sep-1971,,1,,1,,1,16-Sep-2016,,1,16-Sep-2016,30-Jun-2020,0,,0,
135,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
135,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
135,th,4,0,,,0,,1,,0,,,0,,,0,,0,
135,us,4,1,03-Dec-1975,,1,,1,,0,,,1,07-Feb-2011,,0,,0,
136,ca,4,1,31-Dec-1979,,1,,0,,0,,,0,,,0,,0,
136,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
136,th,4,0,,,0,,1,,0,,,0,,,0,,0,
136,us,4,1,15-Oct-2001,,1,,1,,0,,,1,15-Dec-2014,17-Jul-2015,0,,0,
137,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
137,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
137,th,0,0,,,0,,0,,0,,,0,,,0,,0,
137,us,3,1,04-May-2001,,0,,1,,1,30-Jan-2016,,1,04-May-2001,,0,,0,
138,ca,4,0,,,0,,1,,1,31-Dec-1952,26-Jul-2007,0,,,0,,1,26-Jul-2007
138,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
138,th,0,0,,,0,,0,,0,,,0,,,0,,0,
138,us,0,0,,,0,,1,,1,16-Sep-2016,16-Sep-2018,1,16-Sep-2016,16-Sep-2018,0,,0,
139,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
139,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
139,th,0,0,,,0,,0,,0,,,0,,,0,,0,
139,us,4,1,01-Aug-2008,,0,,1,,1,30-Sep-2009,31-Dec-2012,1,01-Aug-2008,,1,,0,
140,ca,4,1,31-Dec-1951,,0,,1,,1,31-Dec-1957,,0,,,0,,0,
140,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
140,th,4,0,,,0,,1,,1,01-Feb-1985,,0,,,0,,0,
140,us,4,1,15-Jan-1970,,1,,1,,1,01-Jan-2001,,1,15-Jan-1970,,0,,0,
141,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
141,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
141,th,0,0,,,0,,0,,0,,,0,,,0,,0,
141,us,1,0,,,0,,1,,1,07-Mar-2010,,1,07-Mar-2010,,0,,0,
142,ca,4,1,31-Dec-1957,,0,,1,,1,31-Dec-1963,15-Mar-2005,0,,,0,,0,
142,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
142,th,0,0,,,0,,0,,0,,,0,,,0,,0,
142,us,4,1,20-Jul-1984,,1,,1,,1,27-Aug-2018,,1,22-Nov-2017,,0,,0,
143,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
143,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
143,th,0,0,,,0,,0,,0,,,0,,,0,,0,
143,us,4,0,,,0,,1,,1,01-Sep-2020,,1,01-Sep-2020,,1,,0,
144,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
144,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
144,th,0,0,,,0,,0,,0,,,0,,,0,,0,
144,us,4,1,12-Aug-2011,,1,,1,,0,,,1,12-Aug-2011,,0,,1,04-Jan-2016
145,ca,4,1,31-Dec-1968,,0,,1,,1,31-Dec-1991,10-Feb-2010,0,,,0,,0,
145,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
145,th,4,0,,,0,,1,,0,,,0,,,0,,0,
145,us,4,1,24-Sep-1971,,1,,1,,1,03-Jul-2018,,1,25-Oct-2017,,0,,0,
146,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
146,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
146,th,0,0,,,0,,0,,0,,,0,,,0,,0,
146,us,4,1,25-Oct-2016,,0,,0,,0,,,0,,,0,,0,
147,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
147,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
147,th,0,0,,,0,,0,,0,,,0,,,0,,0,
147,us,0,0,,,0,,0,,0,,,0,,,0,,0,
148,ca,3,0,,,0,,0,,0,,,0,,,0,,0,
148,eu,1,0,,,0,,0,,0,,,0,,,0,,0,
148,th,0,0,,,0,,0,,0,,,0,,,0,,0,
148,us,4,0,,,0,,1,,1,07-Mar-2010,,1,07-Mar-2010,,1,,0,
149,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
149,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
149,th,4,0,,,0,,1,,1,04-Oct-2016,,0,,,0,,0,
149,us,4,1,24-Sep-1971,,1,,1,,1,01-Mar-2019,,1,25-Oct-2017,,0,,0,
150,ca,4,1,31-Dec-1974,,1,,1,,0,,,0,,,0,,0,
150,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
150,th,4,0,,,0,,1,,0,,,0,,,0,,0,
150,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
151,ca,4,1,31-Dec-1968,,0,,1,,0,,,0,,,0,,0,
151,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
151,th,0,0,,,0,,0,,0,,,0,,,0,,0,
151,us,4,1,24-Sep-1971,,1,,1,,1,16-Sep-2016,16-Sep-2018,1,30-Sep-1990,30-Jun-2021,0,,0,
152,ca,4,1,31-Dec-1936,,0,,1,,1,31-Dec-1957,,0,,,0,,0,
152,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
152,th,4,0,,,0,,1,,1,06-Jul-1985,,0,,,0,,0,
152,us,4,1,15-Jan-1970,,1,,1,,1,01-Jan-2001,,1,15-Jan-1970,,0,,0,
153,ca,4,1,31-Dec-1984,,1,,1,,1,31-Dec-1972,,0,,,0,,0,
153,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
153,th,4,0,,,0,,1,,1,19-Mar-1985,,0,,,0,,0,
153,us,4,1,11-Jan-1974,,1,,1,,0,,,1,16-Apr-2009,31-Jul-2011,0,,0,
154,ca,2,0,,,0,,0,,0,,,0,,,0,,0,
154,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
154,th,0,0,,,0,,0,,0,,,0,,,0,,0,
154,us,2,0,,,0,,0,,0,,,0,,,0,,0,
155,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
155,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
155,th,4,0,,,0,,1,,0,,,0,,,0,,0,
155,us,3,1,23-Nov-2015,,0,,1,,0,,,1,23-Nov-2015,,0,,0,
156,ca,4,1,31-Dec-1968,,0,,1,,0,,,0,,,0,,0,
156,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
156,th,4,0,,,0,,1,,0,,,0,,,0,,0,
156,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
157,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
157,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
157,th,0,0,,,0,,0,,0,,,0,,,0,,0,
157,us,4,1,12-Aug-2011,,1,,1,,0,,,1,12-Aug-2011,,0,,1,04-Jan-2016
158,ca,4,1,31-Dec-1951,,1,,1,,1,31-Dec-1957,,0,,,0,,0,
158,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
158,th,4,0,,,0,,1,,1,13-Dec-1984,,0,,,0,,0,
158,us,4,1,15-Jan-1970,,1,,1,,1,28-Oct-2007,,1,15-Jan-1970,,0,,0,
159,ca,4,0,,,0,,1,,1,19-Jul-2004,21-Jul-2009,0,,,0,,1,21-Jul-2009
159,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
159,th,0,0,,,0,,0,,0,,,0,,,0,,0,
159,us,4,1,16-Sep-2008,,0,,1,,0,,,1,16-Sep-2008,,1,,0,
160,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
160,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
160,th,4,0,,,0,,1,,0,,,0,,,0,,0,
160,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
161,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
161,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
161,th,4,0,,,0,,1,,1,04-Oct-2016,,0,,,0,,0,
161,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
162,ca,4,1,31-Dec-1957,,0,,1,,1,31-Dec-1951,,0,,,0,,0,
162,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
162,th,4,0,,,0,,1,,1,03-Aug-1989,29-Sep-2020,0,,,0,,0,
162,us,4,1,15-Jan-1970,,1,,1,,1,18-Mar-2010,,1,15-Jan-1970,,0,,0,
163,ca,4,1,31-Dec-1984,,0,,1,,1,31-Dec-1963,,0,,,0,,0,
163,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
163,th,4,0,,,0,,1,,1,31-Jul-1986,,0,,,0,,0,
163,us,4,1,01-May-1985,,1,,1,,1,18-Mar-2010,,1,01-May-1985,,0,,0,
165,ca,4,1,31-Dec-1951,,1,,1,,1,31-Dec-1957,,0,,,0,,0,
165,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
165,th,4,0,,,0,,1,,1,13-Dec-1984,,0,,,0,,0,
165,us,4,1,15-Jan-1970,,1,,1,,1,01-Jan-2001,,1,15-Jan-1970,,0,,0,
166,ca,4,0,,,0,,0,,0,,,0,,,1,,0,
166,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
166,th,4,0,,,0,,0,,0,,,0,,,0,,0,
166,us,4,1,04-May-2001,,0,,1,,1,01-Mar-2010,14-Aug-2013,1,04-May-2001,,1,,0,
167,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
167,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
167,th,4,0,,,0,,1,,1,04-Oct-2016,,0,,,0,,0,
167,us,4,1,24-Sep-1971,,1,,1,,1,01-Mar-2019,,1,25-Oct-2017,,0,,0,
168,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
168,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
168,th,4,0,,,0,,0,,1,04-Apr-2000,,0,,,0,,0,
168,us,0,0,,,0,,0,,0,,,0,,,0,,0,
169,ca,4,1,31-Dec-1992,,1,,1,,1,31-Dec-1957,,0,,,0,,0,
169,eu,4,1,07-Sep-2016,,0,,1,,0,,,0,,,0,,0,
169,th,4,0,,,0,,1,,1,26-Mar-1986,,0,,,0,,0,
169,us,4,1,15-Jan-1970,,0,,1,,1,15-Nov-2005,,1,15-Jan-1970,,0,,0,
170,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
170,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
170,th,4,0,,,0,,0,,0,,,0,,,0,,0,
170,us,0,0,,,0,,0,,0,,,0,,,0,,0,
171,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
171,eu,2,0,,,0,,0,,0,,,0,,,0,,0,
171,th,0,0,,,0,,0,,0,,,0,,,0,,0,
171,us,1,0,,,0,,0,,0,,,0,,,0,,0,
172,ca,4,1,31-Dec-1974,,0,,1,,0,,,0,,,0,,0,
172,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
172,th,4,0,,,0,,1,,0,,,0,,,0,,0,
172,us,4,1,24-Sep-1971,,1,,1,,0,,,1,25-Oct-2017,30-Jun-2020,0,,0,
173,ca,4,1,31-Dec-1981,,0,,1,,0,,,0,,,0,,0,
173,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
173,th,0,0,,,0,,0,,0,,,0,,,0,,0,
173,us,4,1,06-Nov-1980,,0,,1,,0,,,0,,,0,,0,
174,ca,3,0,,,0,,0,,0,,,0,,,0,,0,
174,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
174,th,0,0,,,0,,0,,0,,,0,,,0,,0,
174,us,3,0,,,0,,0,,0,,,0,,,0,,0,
175,ca,4,1,31-Dec-1990,,1,,1,,0,,,0,,,0,,0,
175,eu,4,1,08-Sep-2016,,0,,1,,0,,,0,,,0,,0,
175,th,4,0,,,0,,1,,0,,,0,,,0,,0,
175,us,4,1,25-Jul-1994,,1,,1,,0,,,0,,,0,,0,
176,ca,4,1,31-Dec-1991,,1,,0,,0,,,0,,,0,,0,
176,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
176,th,4,0,,,0,,0,,0,,,0,,,0,,0,
176,us,4,1,29-Nov-2000,,1,,0,,0,,,0,,,0,,0,
177,ca,4,1,15-Dec-1997,,1,,1,,0,,,0,,,0,,0,
177,eu,4,1,07-Sep-2016,,0,,1,,0,,,0,,,0,,0,
177,th,4,0,,,0,,1,,0,,,0,,,0,,0,
177,us,4,1,23-Dec-1996,,1,,1,,0,,,0,,,0,,0,
178,ca,4,1,31-Dec-1993,,1,,1,,0,,,0,,,0,,0,
178,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
178,th,4,0,,,0,,0,,0,,,0,,,0,,0,
178,us,4,1,28-Jan-1991,,1,,0,,0,,,0,,,0,,0,
179,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
179,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
179,th,0,0,,,0,,0,,0,,,0,,,0,,0,
179,us,2,0,,,0,,0,,0,,,0,,,0,,0,
180,ca,4,1,31-Dec-1978,20-Feb-2018,1,,0,,0,,,0,,,0,,1,20-Feb-2018
180,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
180,th,0,0,,,0,,0,,0,,,0,,,0,,0,
180,us,4,1,10-Sep-1995,,1,,0,,0,,,1,29-Nov-1995,30-Jun-2011,0,,0,
181,ca,4,1,31-Dec-1978,,1,,0,,0,,,0,,,0,,0,
181,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
181,th,4,0,,,0,,0,,0,,,0,,,0,,0,
181,us,4,1,22-Nov-1977,,1,,1,,0,,,1,05-Dec-2014,08-Mar-2018,0,,0,
182,ca,4,1,30-Jan-2004,,1,,0,,0,,,0,,,0,,0,
182,eu,1,0,,,0,,0,,0,,,0,,,0,,0,
182,th,0,0,,,0,,0,,0,,,0,,,0,,0,
182,us,4,1,13-Feb-1996,,1,,1,,0,,,0,,,0,,0,
183,ca,4,1,31-Dec-1994,18-Sep-1998,0,,0,,0,,,0,,,0,,1,18-Sep-1998
183,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
183,th,0,0,,,0,,0,,0,,,0,,,0,,0,
183,us,0,1,19-Jun-2012,,0,,0,,0,,,1,19-Jun-2012,,0,,0,
184,ca,4,0,,,0,,0,,1,31-Dec-1984,12-Aug-1998,0,,,0,,0,
184,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
184,th,4,0,,,0,,0,,1,25-Nov-2008,,0,,,0,,0,
184,us,4,1,01-Feb-1994,,1,,1,,1,15-Jun-1990,,1,01-Feb-1994,,0,,0,
185,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
185,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
185,th,0,0,,,0,,0,,0,,,0,,,0,,0,
185,us,4,1,11-Jan-2000,,1,,0,,0,,,0,,,0,,0,
186,ca,4,1,31-Dec-1977,,1,,0,,0,,,0,,,0,,0,
186,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
186,th,0,0,,,0,,0,,0,,,0,,,0,,0,
186,us,4,1,01-Jul-1980,,1,,0,,0,,,0,,,0,,0,
187,ca,4,1,31-Dec-1994,,0,,0,,0,,,0,,,0,,0,
187,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
187,th,4,0,,,0,,0,,0,,,0,,,0,,0,
187,us,4,1,31-Dec-1986,,1,,0,,0,,,0,,,0,,0,
188,ca,4,1,01-Feb-2005,,1,,0,,0,,,0,,,0,,0,
188,eu,4,1,08-Sep-2016,,0,,0,,0,,,0,,,0,,0,
188,th,4,0,,,0,,0,,0,,,0,,,0,,0,
188,us,4,1,13-May-2003,,0,,0,,0,,,0,,,0,,0,
189,ca,4,1,31-Dec-1952,10-Jun-2008,0,,0,,0,,,0,,,0,,1,10-Jun-2008
189,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
189,th,0,0,,,0,,0,,0,,,0,,,0,,0,
189,us,0,0,,,0,,0,,0,,,0,,,0,,0,
190,ca,4,1,31-Dec-1975,,1,,1,,0,,,0,,,0,,0,
190,eu,4,1,08-Sep-2016,,0,,1,,0,,,0,,,0,,0,
190,th,4,0,,,0,,1,,0,,,0,,,0,,0,
190,us,4,1,02-May-1975,,1,,1,,0,,,0,,,0,,0,
191,ca,4,0,,,0,,0,,0,,,0,,,0,,1,17-Oct-2007
191,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
191,th,0,0,,,0,,0,,0,,,0,,,0,,0,
191,us,4,1,04-May-1959,,1,,1,,0,,,0,,,0,,0,
