drug_id,country,number,approved_on,expires_on,ped_extension
184,United States,8501164,06-Aug-2013,14-Jun-2029,0
184,United States,8940772,27-Jan-2015,30-Apr-2029,0
185,United States,5340821,23-Aug-1994,07-Jul-2013,0
185,United States,4855290,08-Aug-1989,30-Aug-2009,0
187,Canada,2410446,26-Aug-2008,02-Jan-2022,0
187,United States,6528540,04-Mar-2003,12-Jul-2021,1
187,United States,6310094,30-Oct-2001,12-Jul-2021,1
187,United States,8835505,16-Sep-2014,15-Mar-2033,0
187,United States,8829054,09-Sep-2014,15-Mar-2033,0
188,United States,6083903,04-Jul-2000,28-Oct-2014,0
188,Canada,2203936,12-Apr-2005,27-Oct-2015,0
188,United States,5780454,14-Jul-1998,03-Nov-2017,1
188,United States,6958319,25-Oct-2005,25-Jul-2022,1
188,United States,6713446,30-Mar-2004,25-Jul-2022,1
188,United States,8962572,24-Feb-2015,03-Nov-2032,0
190,United States,6500867,31-Dec-2002,29-Jun-2020,0
190,United States,6797732,28-Sep-2004,29-Jun-2020,0
190,United States,9089607,28-Jul-2015,26-Dec-2028,0
190,United States,8377474,19-Feb-2013,26-Dec-2028,0
190,United States,8454998,04-Jun-2013,26-Dec-2028,0
190,United States,7094427,22-Aug-2006,29-May-2022,0
190,United States,8557283,15-Oct-2013,26-Dec-2028,0
190,United States,9089608,28-Jul-2015,26-Dec-2028,0
190,United States,9463246,11-Oct-2016,26-Dec-2028,0
190,United States,9533046,03-Jan-2017,26-Dec-2028,0
190,United States,9901640,27-Feb-2018,26-Dec-2028,0
191,United States,6071537,06-Jun-2000,23-Jun-2017,0
191,United States,8895057,25-Nov-2014,09-Jun-2028,0
191,United States,7056890,06-Jun-2006,14-Jun-2020,0
191,United States,7553818,30-Jun-2009,14-Jun-2020,0
191,United States,7659256,09-Feb-2010,14-Jun-2020,0
191,United States,7674776,09-Mar-2010,14-Jun-2020,0
191,United States,8580299,12-Nov-2013,14-Jun-2029,0
191,United States,9011906,21-Apr-2015,09-Jun-2028,0
191,United States,9011905,21-Apr-2015,09-Jun-2028,0
191,United States,8895058,25-Nov-2014,09-Jun-2028,0
191,United States,8580298,12-Nov-2013,15-May-2029,0
191,United States,6149938,21-Nov-2000,23-Jul-2018,0
191,United States,8440170,14-May-2013,14-Mar-2029,0
193,United States,5464632,07-Nov-1995,22-Mar-2013,0
193,Canada,2476201,01-Sep-2009,21-Feb-2023,0
193,Canada,2123160,29-Apr-2003,09-May-2014,0
193,United States,6339105,15-Jan-2002,12-Apr-2020,1
193,United States,6106861,22-Aug-2000,05-Dec-2017,0
193,United States,6607748,19-Aug-2003,29-Jun-2020,0
193,United States,7988998,02-Aug-2011,27-Oct-2023,0
193,United States,7858118,28-Dec-2010,11-Apr-2022,0
195,United States,5540918,30-Jul-1996,30-Jan-2014,0
197,United States,5602133,11-Feb-1997,15-Sep-2013,0
197,United States,5859037,12-Jan-1999,13-Nov-2017,0
197,United States,6011049,04-Jan-2000,13-Nov-2017,0
198,Canada,2188835,08-Aug-2006,26-Feb-2016,0
198,United States,5763483,09-Jun-1998,23-Feb-2017,1
198,United States,5866601,02-Feb-1999,02-Aug-2016,1
198,United States,5952375,14-Sep-1999,27-Aug-2015,1
200,United States,5834448,10-Nov-1998,14-Nov-2016,0
201,United States,5972916,26-Oct-1999,14-Jul-2017,0
203,United States,5250534,05-Oct-1993,27-Mar-2012,0
203,Canada,2324324,20-Dec-2005,26-Oct-2020,0
203,Canada,2044748,03-Feb-1998,17-Jun-2011,0
203,United States,6469012,22-Oct-2002,22-Apr-2020,1
204,United States,4959366,25-Sep-1990,25-Sep-2012,0
204,United States,6124363,26-Sep-2000,09-Oct-2018,0
207,United States,5192535,09-Mar-1993,09-Mar-2010,0
207,Canada,2467611,30-Mar-2010,18-May-2024,0
207,Canada,2148071,17-Oct-2000,27-Apr-2015,0
207,United States,6984403,10-Jan-2006,14-Feb-2024,0
207,United States,7887844,15-Feb-2011,14-Feb-2024,0
207,United States,6268489,31-Jul-2001,31-Jul-2018,0
207,United States,6068859,30-May-2000,30-May-2017,0
207,United States,6159458,12-Dec-2000,04-Nov-2017,0
207,United States,6239113,29-May-2001,31-Mar-2019,0
207,United States,6569443,27-May-2003,31-Mar-2019,0
207,United States,6861411,01-Mar-2005,25-Nov-2018,0
207,United States,7056893,06-Jun-2006,31-Mar-2019,0
209,Canada,2537103,19-Jan-2010,04-Nov-2024,0
209,United States,7759359,20-Jul-2010,04-Nov-2024,0
209,United States,7763635,27-Jul-2010,04-Nov-2024,0
209,United States,7781448,24-Aug-2010,04-Nov-2024,0
209,United States,7781449,24-Aug-2010,04-Nov-2024,0
209,United States,7410978,12-Aug-2008,01-Feb-2025,0
210,United States,4717720,05-Jan-1988,31-May-2010,0
210,United States,8909305,09-Dec-2014,23-Dec-2022,0
210,United States,7579377,25-Aug-2009,23-Feb-2025,0
210,United States,7834060,16-Nov-2010,12-Mar-2023,0
210,United States,7868044,11-Jan-2011,12-Mar-2023,0
210,United States,8703820,22-Apr-2014,12-Mar-2023,0
210,United States,7838558,23-Nov-2010,12-Mar-2023,0
210,United States,7737181,15-Jun-2010,29-Aug-2024,0
210,United States,7964202,21-Jun-2011,01-Sep-2024,0
210,United States,8071644,06-Dec-2011,18-Jul-2027,0
210,United States,8080537,20-Dec-2011,18-Jul-2027,0
210,United States,8105618,31-Jan-2012,23-Dec-2022,0
210,United States,8129362,06-Mar-2012,18-Jul-2027,0
210,United States,8445543,21-May-2013,12-Jul-2027,0
210,United States,8809305,19-Aug-2014,23-Dec-2022,0
210,United States,8936800,20-Jan-2015,23-Dec-2022,0
210,United States,8241649,14-Aug-2012,23-Dec-2022,0
210,United States,7820186,26-Oct-2010,23-Nov-2025,0
210,United States,7998467,16-Aug-2011,31-May-2028,0
210,United States,8435502,07-May-2013,15-Sep-2026,0
210,United States,8709392,29-Apr-2014,15-Sep-2026,0
210,United States,8785420,22-Jul-2014,23-Dec-2022,0
210,United States,8729127,20-May-2014,12-Mar-2023,0
210,United States,9381179,05-Jul-2016,12-Mar-2023,0
210,United States,9387187,12-Jul-2016,12-Mar-2023,0
210,United States,9814690,14-Nov-2017,23-Dec-2022,0
213,United States,4758579,19-Jul-1988,19-Jul-2010,0
213,Canada,2428870,23-May-2006,17-Nov-2021,0
213,Canada,2092694,05-Apr-2005,06-Sep-2011,0
213,Canada,2341031,04-Apr-2006,12-Aug-2019,0
213,United States,5997903,07-Dec-1999,07-Jun-2017,1
213,United States,8754108,17-Jun-2014,17-May-2022,1
213,United States,6780881,24-Aug-2004,17-May-2022,1
213,United States,7351723,01-Apr-2008,17-May-2022,1
213,United States,7550153,23-Jun-2009,30-Mar-2025,1
213,United States,7553498,30-Jun-2009,30-Mar-2025,1
213,United States,7838027,23-Nov-2010,30-Mar-2025,1
213,United States,7544370,09-Jun-2009,07-Dec-2026,1
214,United States,10154963,06-Oct-2013,06-Oct-2033,0
215,Canada,2353693,22-Jul-2003,24-Jul-2021,0
215,Canada,2049368,23-Oct-2001,16-Aug-2011,0
216,Canada,2352392,24-Jan-2006,01-Nov-2019,0
216,Canada,2198599,06-Jun-2000,17-May-2015,0
216,United States,5545644,13-Aug-1996,26-Dec-2016,0
216,United States,6110940,29-Aug-2000,29-Aug-2017,0
218,United States,4990517,05-Feb-1991,08-Dec-2011,0
218,Canada,2342211,26-May-2009,29-Sep-2019,0
218,Canada,1340114,03-Nov-1998,03-Nov-2015,0
218,United States,5849752,15-Dec-1998,05-Dec-2016,0
218,United States,6610327,26-Aug-2003,29-Oct-2019,0
218,United States,6548079,15-Apr-2003,25-Jul-2020,0
218,United States,7671070,02-Mar-2010,29-Mar-2020,1
218,United States,6716830,06-Apr-2004,29-Mar-2020,1
218,United States,8450311,28-May-2013,29-May-2029,0
218,United States,9114168,25-Aug-2015,29-May-2029,0
220,United States,5484926,16-Jan-1996,07-Apr-2014,0
220,Canada,2173328,31-Aug-1999,07-Oct-2014,0
222,United States,6150383,21-Nov-2000,19-Jun-2016,0
222,United States,6211205,03-Apr-2001,19-Jun-2016,0
222,United States,6303640,16-Oct-2001,09-Aug-2016,0
222,United States,6329404,11-Dec-2001,19-Jun-2016,0
222,United States,8071130,06-Dec-2011,08-Jun-2028,0
222,United States,7538125,26-May-2009,19-Jun-2016,0
222,United States,7700128,20-Apr-2010,30-Jan-2027,0
222,United States,7358366,15-Apr-2008,19-Oct-2020,1
224,United States,5413999,09-May-1995,09-May-2012,0
224,Canada,2081970,08-Jul-1997,02-Nov-2012,0
224,United States,6689761,10-Feb-2004,10-Feb-2021,0
224,United States,6645961,11-Nov-2003,04-Mar-2018,0
225,United States,5560903,01-Oct-1996,01-Oct-2013,0
225,United States,5362475,08-Nov-1994,08-Nov-2011,0
225,Canada,1335819,06-Jun-1995,06-Jun-2012,0
227,United States,6080428,27-Jun-2000,27-May-2017,0
227,United States,6469035,22-Oct-2002,15-Mar-2018,0
227,United States,6080778,27-Jun-2000,23-Mar-2018,0
227,United States,6485748,26-Nov-2002,12-Dec-2017,0
227,United States,5916595,29-Jun-1999,12-Dec-2017,0
230,United States,5563175,08-Oct-1996,08-Oct-2013,0
230,Canada,2327285,14-Jun-2005,10-May-2019,0
230,Canada,2297163,20-Nov-2001,18-Aug-2018,0
230,United States,6001876,14-Dec-1999,30-Jun-2019,1
230,United States,RE41920,09-Nov-2010,30-Jun-2019,1
230,United States,6197819,06-Mar-2001,30-Jun-2019,1
230,United States,9144559,29-Sep-2015,02-May-2027,1
230,United States,8945620,03-Feb-2015,02-May-2027,1
230,United States,10022447,17-Jul-2018,02-May-2027,1
231,United States,5211954,18-May-1993,18-May-2010,0
238,United States,5366972,22-Nov-1994,22-May-2012,0
238,Canada,2030056,17-Oct-1995,15-Nov-2010,0
238,United States,8460704,11-Jun-2013,12-Mar-2029,0
242,United States,7888328,15-Feb-2011,11-Apr-2024,0
242,United States,8785415,22-Jul-2014,11-Apr-2024,0
242,United States,7713947,11-May-2010,16-Oct-2026,0
242,United States,8377903,19-Feb-2013,31-May-2026,0
243,United States,6303607,16-Oct-2001,27-May-2019,0
243,United States,6479496,12-Nov-2002,27-May-2019,0
243,United States,6525057,25-Feb-2003,27-May-2019,0
243,United States,6562826,13-May-2003,27-May-2019,0
243,United States,6620814,16-Sep-2003,27-May-2019,0
243,United States,6852724,08-Feb-2005,27-May-2019,0
243,United States,6864258,08-Mar-2005,27-May-2019,0
243,United States,6617328,09-Sep-2003,27-May-2019,0
243,United States,6369062,09-Apr-2002,27-May-2019,0
243,United States,6503911,07-Jan-2003,27-May-2019,0
244,United States,5541170,30-Jul-1996,30-Jul-2013,0
244,Canada,2444814,09-Jun-2009,24-Oct-2021,0
244,Canada,2111697,20-Aug-2002,16-Jun-2012,0
244,United States,7645801,12-Jan-2010,24-Jul-2027,0
244,United States,6773720,10-Aug-2004,08-Jun-2020,0
244,United States,8436051,07-May-2013,06-Jun-2028,0
244,United States,8217083,10-Jul-2012,06-Jun-2028,0
244,United States,6893662,17-May-2005,15-Nov-2021,0
244,United States,8580302,12-Nov-2013,15-Nov-2021,0
244,United States,9089492,28-Jul-2015,15-Nov-2021,0
244,United States,8911778,16-Dec-2014,20-Apr-2018,0
244,United States,6551620,22-Apr-2003,20-Apr-2018,0
244,United States,8337886,25-Dec-2012,20-Apr-2018,0
244,United States,8865688,21-Oct-2014,01-May-2030,0
244,United States,8496965,30-Jul-2013,20-Apr-2018,0
244,United States,8940328,27-Jan-2015,20-Apr-2018,0
244,United States,8956647,17-Feb-2015,20-Apr-2018,0
244,United States,6649180,18-Nov-2003,13-Apr-2020,0
246,United States,5134127,28-Jul-1992,23-Jan-2010,0
246,Canada,2256227,01-Jul-2003,16-Dec-2018,0
246,Canada,2105114,15-Feb-2000,30-Aug-2013,0
246,United States,6245766,12-Jun-2001,18-Dec-2018,0
246,United States,6150366,21-Nov-2000,27-May-2019,0
246,United States,6232304,15-May-2001,01-Apr-2017,0
246,United States,6399777,04-Jun-2002,01-Apr-2017,0
246,United States,6110918,29-Aug-2000,26-Mar-2017,0
246,United States,7175855,13-Feb-2007,18-May-2020,0
250,Canada,2265461,30-Nov-2004,10-Sep-2017,0
250,United States,6060085,09-May-2000,11-Sep-2016,0
250,United States,5863560,26-Jan-1999,11-Sep-2016,0
250,United States,6620435,16-Sep-2003,11-Sep-2016,0
250,United States,9161926,20-Oct-2015,18-Nov-2033,0
250,United States,9517219,13-Dec-2016,18-Nov-2033,0
254,United States,6958161,25-Oct-2005,15-Dec-2022,0
254,United States,8715724,06-May-2014,03-Feb-2028,0
254,United States,7211267,01-May-2007,05-Apr-2022,0
254,United States,7232572,19-Jun-2007,05-Apr-2022,0
254,United States,7749532,06-Jul-2010,19-Dec-2027,0
254,United States,8206740,26-Jun-2012,24-Dec-2025,0
254,United States,8394405,12-Mar-2013,07-Apr-2024,0
254,United States,8394406,12-Mar-2013,07-Apr-2024,0
254,United States,8470364,25-Jun-2013,07-Apr-2024,0
254,United States,8603506,10-Dec-2013,05-Apr-2022,0
254,United States,5789395,04-Aug-1998,30-Aug-2016,0
254,United States,5919775,06-Jul-1999,30-Aug-2016,0
254,United States,8709478,29-Apr-2014,07-Apr-2024,0
254,United States,9241946,26-Jan-2016,05-Apr-2022,0
254,United States,9511031,06-Dec-2016,23-Oct-2034,0
254,United States,9446057,20-Sep-2016,23-Dec-2034,0
254,United States,9295652,29-Mar-2016,23-Oct-2034,0
254,United States,10058564,28-Aug-2018,05-Apr-2022,0
258,United States,6576665,10-Jun-2003,03-Apr-2021,0
258,United States,6875445,05-Apr-2005,30-Jul-2021,0
258,United States,8591938,26-Nov-2013,23-Feb-2030,0
258,United States,8592480,26-Nov-2013,20-Jul-2027,0
258,United States,9089528,28-Jul-2015,20-Jul-2027,0
264,United States,9700530,11-Jul-2017,09-Jul-2035,0
264,United States,9504655,29-Nov-2016,09-Jul-2035,0
268,United States,5422123,06-Jun-1995,06-Jun-2012,0
268,United States,7927624,19-Apr-2011,02-Dec-2021,0
268,United States,8303986,06-Nov-2012,12-Apr-2021,0
273,Canada,2322644,26-Jul-2005,01-Mar-2019,0
273,United States,5998380,07-Dec-1999,13-Apr-2016,1
273,United States,6503884,07-Jan-2003,13-Apr-2016,1
273,United States,7018983,28-Mar-2006,13-Apr-2016,1
273,United States,7498311,03-Mar-2009,13-Apr-2016,1
273,United States,7125560,24-Oct-2006,01-Sep-2019,1
273,United States,6071537,06-Jun-2000,23-Jun-2017,0
273,United States,8895057,25-Nov-2014,09-Jun-2028,0
273,United States,7056890,06-Jun-2006,14-Jun-2020,0
273,United States,7553818,30-Jun-2009,14-Jun-2020,0
273,United States,7659256,09-Feb-2010,14-Jun-2020,0
273,United States,7674776,09-Mar-2010,14-Jun-2020,0
273,United States,8580299,12-Nov-2013,14-Jun-2029,0
273,United States,9011906,21-Apr-2015,09-Jun-2028,0
273,United States,9011905,21-Apr-2015,09-Jun-2028,0
273,United States,8895058,25-Nov-2014,09-Jun-2028,0
273,United States,8580298,12-Nov-2013,15-May-2029,0
273,United States,9101545,11-Aug-2015,19-Mar-2033,0
273,United States,8652527,18-Feb-2014,19-Mar-2033,0
273,United States,8889190,18-Nov-2014,19-Mar-2033,0
273,United States,8889191,18-Nov-2014,16-Nov-2027,0
273,United States,8298580,30-Oct-2012,16-Nov-2027,0
273,United States,8663683,04-Mar-2014,16-Nov-2027,0
273,United States,8877248,04-Nov-2014,16-Nov-2027,0
273,United States,8298576,30-Oct-2012,04-Apr-2028,0
273,United States,8992989,31-Mar-2015,16-Nov-2027,0
273,United States,9555005,31-Jan-2017,19-Mar-2033,0
273,United States,9549940,24-Jan-2017,16-Nov-2027,0
273,United States,9555004,31-Jan-2017,16-Nov-2027,0
273,United States,9622983,18-Apr-2017,16-Nov-2027,0
273,United States,10314790,11-Jun-2019,16-Nov-2027,0
273,United States,10363224,30-Jul-2019,19-Mar-2033,0
275,Canada,2061607,19-Jan-1999,20-Feb-2012,0
275,United States,5616599,01-Apr-1997,25-Oct-2016,1
275,United States,6878703,12-Apr-2005,19-May-2022,1
278,United States,5214052,25-May-1993,30-Jun-2014,0
278,United States,7589106,15-Sep-2009,26-Sep-2027,0
278,United States,7687516,30-Mar-2010,26-Sep-2027,0
281,United States,5234957,10-Aug-1993,27-Feb-2011,0
281,United States,5827529,27-Oct-1998,27-Oct-2015,0
281,United States,8540665,24-Sep-2013,22-Oct-2029,0
281,United States,6881200,19-Apr-2005,11-Jun-2016,0
281,United States,6004286,21-Dec-1999,17-Mar-2017,0
281,United States,5899880,04-May-1999,04-May-2016,0
281,United States,6031007,29-Feb-2000,01-Apr-2017,0
281,United States,6629968,07-Oct-2003,30-Jun-2020,0
281,United States,6635045,21-Oct-2003,29-Jun-2021,0
281,United States,6546281,08-Apr-2003,28-Jul-2015,0
281,United States,5658583,19-Aug-1997,28-Jul-2015,0
281,United States,6465006,15-Oct-2002,28-Jul-2015,0
281,United States,6465709,15-Oct-2002,07-Jul-2020,0
281,United States,6780426,24-Aug-2004,28-Jul-2015,0
281,United States,6306431,23-Oct-2001,28-Jul-2015,0
281,United States,5919479,06-Jul-1999,28-Jul-2015,0
281,United States,6528086,04-Mar-2003,28-Sep-2019,0
281,United States,8759401,24-Jun-2014,24-Jul-2026,0
281,United States,9370622,21-Jun-2016,28-Sep-2035,0
281,United States,9358338,07-Jun-2016,27-Apr-2035,0
281,United States,9283174,15-Mar-2016,10-May-2031,0
281,United States,9925264,27-Mar-2018,10-May-2031,0
281,United States,9931403,03-Apr-2018,10-May-2031,0
281,United States,10350180,16-Jul-2019,14-Jan-2031,0
281,United States,10603293,31-Mar-2020,14-Jan-2031,0
281,United States,10765640,08-Sep-2020,10-May-2031,0
281,United States,10765749,08-Sep-2020,10-May-2031,0
281,United States,10751305,25-Aug-2020,14-Jan-2031,0
285,United States,5916923,29-Jun-1999,28-Jun-2013,0
285,Canada,2126305,17-Oct-2006,20-Jun-2014,0
285,Canada,2199778,20-Dec-2005,12-Mar-2017,0
285,United States,6403120,11-Jun-2002,20-Sep-2017,1
285,United States,6419958,16-Jul-2002,20-Sep-2017,1
285,United States,6274171,14-Aug-2001,20-Sep-2017,1
286,United States,5908638,01-Jun-1999,26-Jul-2015,0
286,United States,5547948,20-Aug-1996,17-Jan-2015,0
286,United States,5998402,07-Dec-1999,04-Apr-2017,0
286,United States,6479535,12-Nov-2002,06-May-2019,0
286,United States,7138392,21-Nov-2006,04-Apr-2017,0
286,United States,7683051,23-Mar-2010,10-Mar-2027,0
286,United States,8815934,26-Aug-2014,06-May-2019,0
287,United States,5631287,20-May-1997,22-Dec-2014,0
287,United States,6503497,07-Jan-2003,06-May-2012,0
287,Canada,2181172,29-Apr-2003,19-Dec-2015,0
287,Canada,2129287,14-May-2002,02-Aug-2014,0
287,United States,8268299,18-Sep-2012,13-Oct-2029,0
287,United States,8323630,04-Dec-2012,20-Sep-2027,0
287,United States,8388941,05-Mar-2013,20-Sep-2027,0
287,United States,9144561,29-Sep-2015,13-Mar-2029,0
287,United States,8722735,13-May-2014,10-Oct-2029,0
287,United States,8178582,15-May-2012,10-Oct-2029,0
287,United States,8754123,17-Jun-2014,19-May-2029,0
289,Canada,2209735,01-Oct-2002,04-Jan-2016,0
289,United States,5658590,19-Aug-1997,26-May-2017,1
294,United States,5150718,29-Sep-1992,29-Sep-2009,0
294,United States,5989581,23-Nov-1999,08-Apr-2018,0
294,United States,8722037,13-May-2014,28-Sep-2027,0
294,United States,8888745,18-Nov-2014,28-Aug-2026,0
294,United States,9757552,12-Sep-2017,28-Jul-2030,0
294,United States,10821277,03-Nov-2020,31-May-2027,0
295,United States,5378474,03-Jan-1995,23-Mar-2010,0
295,Canada,2065210,29-Aug-2000,06-Apr-2012,0
295,Canada,2128591,23-Mar-1999,21-Jul-2014,0
295,United States,6066339,23-May-2000,25-Nov-2017,0
295,United States,5931809,03-Aug-1999,14-Jul-2015,0
295,United States,5962016,05-Oct-1999,31-Jan-2017,0
295,United States,6193998,27-Feb-2001,01-Sep-2016,0
295,United States,5997899,07-Dec-1999,01-Sep-2016,0
295,United States,6241999,05-Jun-2001,01-Sep-2016,0
295,United States,5807572,15-Sep-1998,15-Sep-2015,0
295,United States,5891467,06-Apr-1999,31-Jan-2017,0
295,United States,6171613,09-Jan-2001,01-Oct-2016,0
295,United States,8685443,01-Apr-2014,03-Jul-2025,0
295,United States,8158156,17-Apr-2012,19-Jun-2027,0
295,United States,7682633,23-Mar-2010,19-Jun-2027,0
295,United States,8623418,07-Jan-2014,07-Nov-2029,0
295,United States,8685444,01-Apr-2014,03-Jul-2025,0
295,United States,8846104,30-Sep-2014,19-Jun-2027,0
295,United States,7815934,19-Oct-2010,12-Dec-2027,0
295,United States,7682634,23-Mar-2010,19-Jun-2027,0
295,United States,8877247,04-Nov-2014,19-Jun-2027,0
295,United States,9192608,24-Nov-2015,12-Mar-2034,0
295,United States,9072781,07-Jul-2015,12-Mar-2034,0
295,United States,9248229,02-Feb-2016,12-Mar-2034,0
295,United States,7955619,07-Jun-2011,12-Aug-2028,0
295,United States,9044402,02-Jun-2015,01-Jul-2033,0
295,United States,9549899,24-Jan-2017,01-Jul-2033,0
295,United States,10314788,11-Jun-2019,12-Aug-2028,0
296,United States,5670524,23-Sep-1997,26-May-2014,0
296,United States,4870086,26-Sep-1989,24-Sep-2010,0
296,Canada,2165446,05-Jul-2005,26-May-2014,0
296,Canada,1337549,14-Nov-1995,14-Nov-2012,0
296,United States,8118802,21-Feb-2012,18-May-2023,0
296,United States,7857802,28-Dec-2010,28-Nov-2026,0
296,United States,7828787,09-Nov-2010,18-Oct-2025,0
296,United States,8162915,24-Apr-2012,23-May-2024,0
297,United States,8182835,22-May-2012,18-Sep-2018,0
297,United States,8834921,16-Sep-2014,18-Sep-2018,0
297,United States,9205052,08-Dec-2015,18-Sep-2018,0
297,United States,9585838,07-Mar-2017,24-Dec-2021,0
297,United States,RE47826,28-Jan-2020,20-May-2029,0
297,United States,8753665,17-Jun-2014,15-Sep-2025,0
